centro	actividad	quien	importe	date
OFICINA TECNICA DEL MAYOR	ASISTENCIA TECNICA MAYORES CON TABLAS	ESPECTACULOS MUSISER S.L.	671.55	09/06/16
DIRECCIÓN DE LA AGENCIA DE MEDIO AMBIENTEY SOSTENIBILIDAD	Diseño de cartelería para actividades educativas con Población General. Huertas y Sotos y Día del Galacho de Juslibol	INMACULADA GRAU TASA	671.55	30/11/16
JUNTA VECINAL MONTAÑANA	Publicidad fiestas agosto del Barrio Montañana	PRENSA-DIARIA-ARAGONESA-SA	671.55	23/11/16
SERVICIO DE INSTALACIONES DEPORTIVAS	CERCADO METÁLICO PARA EL CDM ALBERTO MAESTRO	CYVECAR-VALLAS-Y-CERCADOS-SL	671.43	05/12/16
CMSS RURALES	ADJ.LUDOTECA PANIPORTA MONTAÑANA TASAS PISCINA VERANO	EULEN-SA	671.42	12/01/17
INSTITUTO MUNICIPAL DE SALUD PÚBLICA	MATERIAL VIDRIO LAB. F-Q I	COMERCIAL-RAFER-SL	671.24	30/03/16
SERVICIO DE CENTROS CÍVICOS	SUMINISTRO RIELES CUADROS C.C. DELICIAS	RIELDECOR-SL	670.68	07/07/16
OFICINA TECNICA DEL MAYOR	EXCURSION A ALCAÑIZ CALANDA Y VALDERROBLES CC,SALVADOR ALLENDE	VIAJES-CEMO-SA	670	25/08/16
SERVICIO DE TALLERES Y BRIGADAS DE ARQUITECTURA	MANTENIMIENTO INTEGRAL DE VEHÍCULOS 2	AUTO-INDUSTRIAL-SL	669.02	07/09/16
SERVICIO DE IGUALDAD	DESPLEGABLES EXPOSICION INTERVALOS	GRAFICAS-VELA-SL	668.95	17/08/16
OFICINA ECONÓMICA Y TÉCNICA DE PRESIDENCIA	catering comida EHTopi del 14dic16	FUNDACION-PICARRAL	668.5	02/02/17
OFICINA TECNICA DEL MAYOR	TALLER DE TAI-CHI ULTIMO TRIMESTRE CC.CASABLANCA	LUIS-JAVIER CARBALLAIS PASCUAL	667.92	01/02/17
SERVICIO DE INSTALACIONES DEPORTIVAS	MATERIAL DE LIMPIEZA PARA EL CDM ALBERTO MAESTRO	BLAROZAR-SL	667.77	25/01/17
SERVICIO DE INSTALACIONES DEPORTIVAS	MATERIAL ELÉCTRICO PARA EL CDM SANTA ISABEL	ELEKTRA ARAGON XXI S.A.	667.75	13/01/17
SERVICIO TÉCNICO DE INFRAESTRUCTURAS	PAGO TASAS DE CONSTRUCCIÓN DE INSTALACIONES A ENDESA DISTRIBUCIÓN	CERMA-ARRIAXA-SL	667.58	04/04/16
SERVICIO DE REDES Y SISTEMAS	Copias blanco negro y color diciembre 2015	COREMOSA-ARAGON-SA	667.48	17/06/16
SERVICIO DE INSTALACIONES DEPORTIVAS	REPARACIÓN DEL TRACTOR DEL CDM TORRERO	TALLERES-SAMPIETRO-SA	667.35	15/07/16
EQUIPAMIENTOS INSTALACIONES	SUMINISTROS GASOLEO DICIEMBRE 2015	REPSOL-COMERCIAL-PTOS-PETRO-SA	666.92	05/04/16
SERVICIO DE TALLERES Y BRIGADAS DE ARQUITECTURA	MANTENIMIENTO INTEGRAL DE VEHÍCULOS 2	AGREDA-AUTOMOVIL-SA	666.79	25/01/17
SERVICIO DE CENTROS CÍVICOS	MATERIAL FERRETERIA CENTROS CÍVICOS	SUMINISTROS INDUSTRIALES HERCO S.A.	666.49	17/05/16
S. SOCIALES COMUNITARIOS	CANTOS Y TRASERAS PARA ARMARIOS CMSS DELICIAS	MADERAS-UNIDAS-SA	666.18	31/01/17
EQUIPAMIENTOS INSTALACIONES	MATERIALES SEMINARIO MES ENERO 2016	UTE-SEMINARIO-MANTEN-MONTISA	665.82	12/04/16
SERVICIO DE INSTALACIONES DEPORTIVAS	MATERIAL DE FERRETERÍA PARA EL CDM LA CARTUJA	FERRETERIA-ARIES-SA	665.56	17/05/16
ZARAGOZA ACTIVA	3000 FOLLETOS: LA NOCHE DE LOS TENDEROS Y 100 CARTELES	MARIANO LAGUNA PASTOR	665.5	10/01/17
DISTRITO RURAL COORDINADOR	galardones caseteros de bandera 2016	ANA-CRISTINA BERLANGA REQUENO	665.5	30/12/16
JUNTA VECINAL SAN JUAN MOZARRIFAR	ACTUACION DUO DE CUERDA FESTIVIDAD  DE TODOS LOS SANTOS. J. V. SAN JUAN MOZARRIFAR	MUSICALES EVENTOS ANHA, S.L.	665.5	19/12/16
SERVICIO DE TALLERES Y BRIGADAS DE ARQUITECTURA	MATERIALES Y HERRAMIENTAS BRIGADAS EQUIPAMIENTOS 2	ARIDOS-Y-EXC-CARMELO-LOBERA-SL	665.5	30/12/16
SERVICIO DE CENTROS CÍVICOS	ASISTENCIA TECNICA LUZ Y SONIDO PROGRAMA A LA FRESCA C.C. LA CARTUJA	ESPECTACULOS MUSISER S.L.	665.5	25/08/16
SERVICIO DE IGUALDAD	EMISIÓN COPE Y R. ZARAGOZA PASEOS POR LA ZGZA. DE LAS MUJERESFactura Electrónica: 16852/16	MEDIA-PLANNING-GROUP-SA	665.5	01/09/16
JUNTA VECINAL LA CARTUJA	JV LA CARTUJA-ASISTENCIA TECNICA MES DE LAS ASOCIACIONES	ESPECTACULOS MUSISER S.L.	665.5	30/09/16
S. SOCIALES COMUNITARIOS	ALQUILER, MONTAJE Y DESMONTAJE JAIMA DIA MUNDIAL SIN TABACO	ARAGONESA-DE-CARPAS-SL	665.5	04/07/16
SERVICIO DE CENTROS CÍVICOS	TRALADO MATERIAL ENTRE C. C. OLIVER Y C.C. UNIVERSIDAD	SERGLOEVEN ARAGON S.L	665.5	07/07/16
JUNTA MUNICIPAL TORRERO	ALQUILER ESCENARIO	CARTAGOMEZ-AUXILIAR-DEL-ESPECTAC	665.5	14/07/16
JUNTA MUNICIPAL ACTUR	Anuncio difusión fiestas Actur	PRENSA-DIARIA-ARAGONESA-SA	665.5	10/08/16
SERVICIO DE CULTURA	TRABAJOS CONSERVACIÓN MUSEO DEL FORO	BEATRIZ COLL SALAMO	665.5	05/08/16
SERVICIO DE CENTROS CÍVICOS	SERVICIOS PRESTADOS EN EL CLUB JUVENIL DE ALFOCEA	ASOCIACION CULTURAL SEVEN 80	665.5	26/05/16
SERVICIO DE CENTROS CÍVICOS	REPARACIÓN MESA SONICO C.C. UNIVERSIDAD	AUDIO-IMPORT-PROFESIONAL-SL	665.5	17/05/16
SERVICIO DE CENTROS CÍVICOS	ALQUILER MATERIAL MUSICAL CONCIERTO CARMEN PARIS C.C. DELICIAS	ZINGLA-MUSICA-SLL	665.5	05/05/16
ZARAGOZA ACTIVA	GESTIÓN, SEGUIMIENTO Y ANÁLISIS DE RESULTADOS DE CAMPAÑA LA COLABORADORA Y NO MASTER REDES SOCIALES, EN REDES SOCIALES	GRUPO VAITON,-SC	665.5	05/05/16
S. SOCIALES COMUNITARIOS	ALQUILER, MONTAJE Y DESMONTAJE DE UNA JAIMA DIA MUNDIAL SIN TABACO	ARAGONESA-DE-CARPAS-SL	665.5	04/04/16
S. SOCIALES COMUNITARIOS	DINAMIZACION COMERCIAL PROGRAMA ENTRETENDEROS	ANA CAÑIZARES  GRACIA	665.5	02/02/17
JUNTA VECINAL MOVERA	DESMONTAJE, MODIFICACIÓN Y COLOCACIÓN DE DOS SUMIDEROS EN LA PLAZA MAYOR DE MOVERA	ARIDOS-Y-EXC-CARMELO-LOBERA-SL	665.5	03/02/17
JUNTA MUNICIPAL CASCO HISTÓRICO	TALLERES POSTALES NAVIDEÑAS EN CAMPAÑA DE APOYO AL COMERCIO DEL BARRIO	ANA CAÑIZARES  GRACIA	665.5	02/02/17
DIRECCIÓN DE LA AGENCIA DE MEDIO AMBIENTEY SOSTENIBILIDAD	MANUAL DE IDENTIDAD CORPORATIVA MARCA HUERTA DE ZARAGOZA, APLICACIONES DE LA MARCA	FATEMEH HEYRATI	665.5	15/02/17
SERVICIO DE CIUDAD INTELIGENTE	Traslado de material desde cpd a etopia	MONCOBRA-SA	665.23	25/07/16
JUNTA VECINAL MONTAÑANA	Derechos autor acto celebrado en Barrio Montañana	SDAD-GRAL-AUTORES-Y-EDITORES-SC	664.99	20/05/16
SER. ATENCIÓN AL CIUDADANO Y CEMENTERIO	GASTOS RECUPERACION NICHOS Y SEPULTURAS CEMENTERIO TORRERO	ARIDOS-Y-EXC-CARMELO-LOBERA-SL	664.31	02/11/16
SERVICIO DE INSTALACIONES DEPORTIVAS	PRODUCTOS PARA LA ZONA VERDE DEL CDM SANTA ISABEL	AGROECOLOGIA TORNOS, S.L.	664.25	26/07/16
SERVICIO DE REDES Y SISTEMAS	Tarjetas red Factura Electrónica: 1600000355	DATEK-SISTEMAS-SL	664.04	10/08/16
SERVICIO DE TALLERES Y BRIGADAS DE ARQUITECTURA	MATERIALES Y HERRAMIENTAS BRIGADAS EQUIPAMIENTOS 2	C.B. HIJOS-ELOY-AZNAR	663.72	05/08/16
DIRECCIÓN DE ORGANIZACIÓN, EFICIENCIA Y RELACIONES CON LOS CIUDADANOS	MATERIAL DE IMPRENTA	SANSUEÑA-INDUSTRIAS-GRAFICAS-SA	663.08	24/06/16
SERVICIO DE MODERNIZACION Y DESARROLLO ORGANIZATIVO	ENCUADERNACIONES TOMOS HERALDO DE ARAGÓN NOVIEMBRE 2015-MARZO 2016, TOMOS EL PERIÓDICO DE ARAGÓN NOVIEMBRE 2015-MARZO 20165 Y LIBROS FASCÍCULOS RÚSTICA ESUDOS Y BANDERAS DE ARAGÓN.	M-MILAGRO COLERA BEAMONTE	663.08	05/10/16
SERVICIO DE CULTURA	SERVICIO AUXILIAR TEATRO ROMANO	SERVICIOS-SECURITAS-SA	662.69	17/01/17
SERVICIO CONTRA INCENDIOS, DE SALVAMENTO Y PROTECCIÓN CIVIL	REPARACION EMBARCACION Y MOTO DE AGUA NAUTICAS EBRO	NAUTICAS Y CARAVANAS EBRO	662.48	26/09/16
SERVICIO DE CENTROS CÍVICOS	DISEÑO Y CARTELES  C.C. UNIVERSIDAD	E-M-LINZA-PREEDICCION-SERVI-SL	662.48	28/10/16
OFICINA TECNICA DEL MAYOR	TALLER DE TECNICAS PARA MEJORA BIENESTAR PERSONAL GP 1-2 Y 3 ULTIMO TRIMESTRE CC.DELICIAS	GESTO GESTION DE SERV.DE REHAB.S.L.PROFESIONA	662.31	13/01/17
OFICINA TECNICA DEL MAYOR	TALLER DE MEMORIA Y ACTIVIDAD MENTAL GP 1 Y 2 ULTIMO TRIMESTRE CC.FCO GOYA	GESTO GESTION DE SERV.DE REHAB.S.L.PROFESIONA	662.31	29/12/16
OFICINA TECNICA DEL MAYOR	TALLER DE MEMORIA Y ACTIV.MENTAL GP 1 Y 2 ULTIMO TRIMESTRE CC.CASABLANCA	REHAB.-SERV.-SANITARIOS-Y-SALUD	662.31	01/02/17
OFICINA TECNICA DEL MAYOR	TALLER GIMNASIA DE MANTENIMIENTO ULTIMO TRIMESTRE CC.GARRAPINILLOS	ASOC. CULT. CREACTIVA	662.31	03/02/17
OFICINA TECNICA DEL MAYOR	TALLER DE INICIACION A LA MUSICA Y MUSICA VANZADA ULTIMO TRIMESTRE CC.VALDEFIERRO	AGRUP-FOLC-ARAG-NOBLEZA-BAT-SL	662.31	27/01/17
OFICINA TECNICA DEL MAYOR	CLASES DE MEMORIA NIVEL I-II ULTIMO TRIMESTRE CC.CIUDAD JARDIN	M-BLANCA GRACIA SANTA-PAU	662.31	15/02/17
S. SOCIALES COMUNITARIOS	2000 TRIPTICOS MATERNIDAD/PATERNIDAD EN JOVENES	SANSUEÑA-INDUSTRIAS-GRAFICAS-SA	661.87	13/06/16
SERVICIO DE INSTALACIONES DEPORTIVAS	MATERIAL DE FERRETERÍA PARA LA BRIGADA DE MANTENIMIENTO	RODAMIENTOS-HURYZA-SA	661.71	17/06/16
SERVICIO DE INSTALACIONES DEPORTIVAS	MATERIAL DEPORTIVO PARA EL CDM ALBERTO MAESTRO	ELK-SPORT-DISTRIBUCIONES-SL	661.53	17/11/16
SERVICIO CONTRA INCENDIOS, DE SALVAMENTO Y PROTECCIÓN CIVIL	REPARACION MOTO AGUA NAUTICAS EBRO	NAUTICAS Y CARAVANAS EBRO	660.76	17/03/16
OFICINA TECNICA DEL MAYOR	TALLER DE TEATRO MARZO-ABRIL-MAYO CC.TORRERO	PRODUCCIONES LA BALLENA,S.C.	660.54	14/07/16
SERVICIO DE INSTALACIONES DEPORTIVAS	MATERIAL DE FERRETERÍA PARA EL CDM ALBERTO MAESTRO	FERRETERIA-ARIES-SA	660.14	17/06/16
SERVICIO DE CULTURA	LÁMPARAS PARA LOS MUSEOS	INGENIER-Y-TELEC-ADDI-TELECOM-SL	660.13	22/06/16
JUNTA VECINAL VENTA DEL OLIVAR	HOMENAJE TERCERA EDAD BARRIO VENTA DEL OLIVAR	NACAO	660.06	15/02/17
SERVICIO DE INSTALACIONES DEPORTIVAS	REPARACIÓN DE BOMBAS DE AGUA DEL CDM JOSÉ GARCÉS	ADIEGO-HERMANOS-SA	659.93	17/06/16
SERVICIO DE CENTROS CÍVICOS	IMPRESOS Y CARTELES CAMPAÑA BOMBO Y PLATILLO C.C. DELICIAS	GRUPO GRÁFICO P&L	659.45	27/12/16
SERVICIO DE INSTALACIONES DEPORTIVAS	MATERIAL DE FONTANERÍA PARA LA BRIGADA DE MANTENIMIENTO	GERCO-ARAGON-SL	659.2	13/01/17
SERVICIO DE INSTALACIONES DEPORTIVAS	MATERIALES PARA LA DEPURADORA DEL CDM VALDEFIERRO	ADIEGO-HERMANOS-SA	658.88	17/06/16
SERVICIO DE TALLERES Y BRIGADAS DE ARQUITECTURA	MATERIALES Y HERRAMIENTAS BRIGADAS EQUIPAMIENTOS	SALTOKI SUMINISTROS ZARAGOZA S.L.	658.85	14/04/16
CICLO INTEGRAL DEL AGUA	Hipoclorito sódido para potabilización de agua en los depósitos de Los Leones y en Santa Isabel	CARLOS BLANCO LORENTE	657.94	04/08/16
CICLO INTEGRAL DEL AGUA	Hipoclorito sódico a granel para el depósito de la Academia y de Los Leones	CARLOS BLANCO LORENTE	657.94	16/11/16
OFICINA TECNICA DEL MAYOR	SERVICIO DE ALARMA ANUAL CC. SAN JOSE	SECURITAS-DIRECT-ESPAÑA-SAU	657.9	28/03/16
S. SOCIALES COMUNITARIOS	FOLLETO Y MAQUETADO ZARAGOZA ANTIRUMORES	E-M-LINZA-PREEDICCION-SERVI-SL	657.03	30/12/16
OFICINA DE PROTECCIÓN ANIMAL	Realización de Taller Canino para adoptantes del C.M.P.A.	MONICA GRACIA ROMERO	656.99	13/01/17
SERVICIO CONTRA INCENDIOS, DE SALVAMENTO Y PROTECCIÓN CIVIL	2 CENTRALISTAS COMUNICACIONES DISTEL	DISTEL TELEFONÍA S.L.	656.86	28/04/16
SERVICIO DE TALLERES Y BRIGADAS DE ARQUITECTURA	MATERIALES Y HERRAMIENTAS BRIGADAS EQUIPAMIENTOS 2	ARIDOS-Y-EXC-CARMELO-LOBERA-SL	656.29	05/08/16
CICLO INTEGRAL DEL AGUA	Material de ferretería industrial para reparaciones en Planta Potabilizadora	GIMENO-SUMINISTROS-IND-SA	656.18	30/09/16
SERVICIO DE CENTROS CÍVICOS	MATERIAL FERRETERIA CENTRO CÍVICO RÍO EBRO	MIGUEL-ANGEL PRESA CATIVIELA	655.94	18/04/16
INSTITUTO MUNICIPAL DE SALUD PÚBLICA	REACTIVO LAB. PCR	SUMINISTROS-DE-MATERIAL-Y-APARAT	655.82	26/04/16
SERVICIO DE CIUDAD INTELIGENTE	Material laboratorio sonido	DIOTRONIC-SA	655.66	04/11/16
SERVICIO DE INSTALACIONES DEPORTIVAS	MATERIAL DE FONTANERÍA PARA EL CDM SIGLO XXI	SALTOKI SUMINISTROS ZARAGOZA S.L.	654.94	06/04/16
SERVICIO DE INSTALACIONES DEPORTIVAS	MATERIAL DE LIMPIEZA PARA EL CDM DELICIAS	BLAROZAR-SL	654.08	11/04/17
SERVICIO DE IGUALDAD	MATERIAL BELLAS ARTES EXPOSICION RUBEN BLANCO	ADRIANA IBARRA BENEDICTO	653.84	29/08/16
SERVICIO DE RELACIONES LABORALES	CURSO PROCESOS PARTICIPATIVOS	JOSE-MANUEL CASTELLANO MONTANE	653.4	30/12/16
SERVICIO DE EDUCACIÓN	TRANSPORTE DE MATERIAL ESCUELA MUSICA ARMAS A AUDITORIO - ESCUELA DE MUSICA ARMAS	CARTAGOMEZ-AUXILIAR-DEL-ESPECTAC	653.16	08/03/16
DIRECCIÓN DE ORGANIZACIÓN, EFICIENCIA Y RELACIONES CON LOS CIUDADANOS	ADQUISICIÓN DIVERSO MATERIAL OFICINA	LANGA-SOLER-SL	653.04	05/07/16
OFICINA TECNICA DEL MAYOR	TALLER GIMNASIA MANTENIMIENTO Y TALLER ESPALDA SANA ENERO-FEBRERO CC.RIO EBRO	ESMERALDA AIJON RIBOTE	652.99	12/04/16
OFICINA TECNICA DEL MAYOR	TALLERES DE CHI-KUNG MARZO-ABRIL-MAYO CC.TERMINILLO	MARIANO-JOSE MORA ESCOSA	652.99	04/07/16
OFICINA TECNICA DEL MAYOR	TALLER DE TAI-CHI MARZO-ABRIL-MAYO CC.TERMINILLO	DE BLAS DE MIGUEL JUAN ANTONIO .	652.99	01/07/16
OFICINA TECNICA DEL MAYOR	TALLER DE TAI-CHI MARZO-ABRIL-MAYO CC.FCO DE GOYA	DE BLAS DE MIGUEL JUAN ANTONIO .	652.99	01/07/16
OFICINA TECNICA DEL MAYOR	TALLER DE TAI-CHI MARZO-ABRIL-MAYO CC.LA ALMOZARA	DE BLAS DE MIGUEL JUAN ANTONIO .	652.99	11/07/16
SERVICIO DE INSTALACIONES DEPORTIVAS	MATERIAL DE FERRETERÍA PARA EL CDM SALDUBA	MAINFER-SA	652.58	14/11/16
S. SOCIALES COMUNITARIOS	2ªCAMPAÑA PUBLICIDAD EXTERIOR ZARAGOZA ANTIRRUMORES	TECNOMEDIA-DIGITAL-SLL	652.26	16/01/17
SERVICIO CONTRA INCENDIOS, DE SALVAMENTO Y PROTECCIÓN CIVIL	CARPA Y ROTULACION GMP PUBLICIDAD S.L.	GMP-PUBLICIDAD-SL	652.19	15/12/16
SERVICIO DE INSTALACIONES DEPORTIVAS	MATERIAL DE FONTANERÍA PARA EL CDM JOSÉ GARCÉS	ZARADASA, SL	651.71	17/10/16
SERVICIO DE CENTROS CÍVICOS	MATERIAL REPARACIÓN SONIDO C.C. ALMOZARA	PRODUCCIONES EL GRANERO S.L.	651.62	30/12/16
SERVICIO DE TALLERES Y BRIGADAS DE ARQUITECTURA	MANTENIMIENTO INTEGRAL DE VEHÍCULOS	INTEMAR SERVICIO INTEGRAL DEL MOTOR S.L.	651.26	17/03/16
SERVICIO DE TALLERES Y BRIGADAS DE ARQUITECTURA	MANTENIMIENTO INTEGRAL DE VEHÍCULOS 2	JUAN-JOSE MAINAR SEBASTIAN	651.22	30/12/16
SERVICIO DE INSTALACIONES DEPORTIVAS	MATERIAL DE FERRETERÍA PARA EL CDM SANTA ISABEL	FERRETERIA-LAIN-SL	651.1	17/10/16
SERVICIO DE CULTURA	SERVICIO AUXILIAR CENTRO DE PATRIMONIO	SERVICIOS-SECURITAS-SA	650.86	12/08/16
SERVICIO CONTRA INCENDIOS, DE SALVAMENTO Y PROTECCIÓN CIVIL	INSPECCIONES EQUIPOS RESPIRATORIOS A 24 SEGURIDAD	A24 SEGURIDAD S.L.L.	650.5	21/06/16
SERVICIO DE TALLERES Y BRIGADAS DE ARQUITECTURA	MANTENIMIENTO INTEGRAL DE VEHÍCULOS 2	JUAN-JOSE MAINAR SEBASTIAN	650.07	07/09/16
SERVICIO DE CENTROS CÍVICOS	ESPECTÁCULO CAPERUCITA ROJA C.C. ESTACIÓN DEL NORTE	ZARALYRICA ASOCIACIÓN	650	13/01/17
JUNTA MUNICIPAL ACTUR	Gastos del proyecto de difusión de actividades laborales organizado por la Junta con la entidad KAIROS	KENTRIKES S.L.	650	29/12/16
SERVICIO DE CENTROS CÍVICOS	PROGRAMACIÓN PILAR C.C. LA JOTA	AGRUP. INSTRUM. DE PULSO Y PUA JOVEN ARMONIA	650	27/12/16
JUNTA VECINAL GARRAPINILLOS	Animación para Halloween realizada en el barrio de Garrapinillos	TURIBAMBA-OCIO-SC	650	29/12/16
JUNTA MUNICIPAL SANTA ISABEL	Activiades infantiles Proyecto Espaciarte 2016 organizado por la Junta Municipal Santa Isabel	ASOCIACION GRUPO SCOUT STA	650	27/12/16
OFICINA TECNICA DEL MAYOR	EXCURSION A MIRAMBEL Y CANTAVIEJA CC.MIRALBUENO	VIAJES-ANETO-SL	650	05/12/16
SERVICIO DE EDUCACIÓN	CURSO DE CANTO MODERNO NIVEL 2 - ESCUELA DE MUSICA LAS ARMAS	RUT ETAYO SANZ	650	30/09/16
SERVICIO TÉCNICO DE INFRAESTRUCTURAS	TRABAJOS DE SUSTITUCION DE COLUMNA DOBLE EN BORJA (CODIGO DE ALUMBRADO PUBLICO Z2-064-029), CORRESPONDIENTES AL RETRANQUEO MUNICIPAL 2015/00967 DE FECHA 20/04/2015.	ENRIQUE-COCA-SA	649.82	31/03/16
SERVICIO DE PREVENCIÓN Y SALUD LABORAL	ADQUISICION REACTIVOS Y MATERIAL LABORATORIO ANALISIS - Factura Electrónica: 7071295927	ROCHE DIAGNOSTIC S.L.	649.07	16/02/17
SERVICIO DE INSTALACIONES DEPORTIVAS	MATERIAL DE FERRETERÍA PARA EL CDM SALDUBA	MAINFER-SA	648.86	17/05/16
SERVICIO DE TALLERES Y BRIGADAS DE ARQUITECTURA	MANTENIMIENTO INTEGRAL DE VEHÍCULOS 2	AUTO-INDUSTRIAL-SL	648.72	27/01/17
SERVICIO DE CONSERVACION DE INFRAESTRUCTURAS	REPUESTOS PARA SANITARIOS.	SANEAMIENTOS-MARIN-SA	648.57	14/12/16
OFICINA TECNICA DEL MAYOR	TALLER DE ACTIVIDAD MENTAL GP 1 Y 2 ULTIMO TRIMESTRE CC.GARRAPINILLOS	FUNDACION-LA-CARIDAD	648	13/01/17
OFICINA TECNICA DEL MAYOR	TALLER DE PSICOMOTRICIDAD GP I-II Y RELAJACION I ULTIMO TRIMESTRE CC.LA ALMOZARA	FUNDACION-LA-CARIDAD	648	29/12/16
SERVICIO DE INSTALACIONES DEPORTIVAS	MATERIALES PARA LA DEPURADORA DEL CDM ALBERTO MAESTRO	ADIEGO-HERMANOS-SA	647.65	29/12/16
OFICINA TECNICA DEL MAYOR	GIMNASIA DE MANTENIMIENTO GP 1 2 Y 3 ULTIMO TRIMESTRE CC.TERMINILLO	FISIOMENTALE-SOC-COOP	647.59	24/01/17
OFICINA TECNICA DEL MAYOR	CLASES DE TEATRO MARZO-ABRIL-MAYO CC.SAN JUAN MOZARRIFAR	TEATRO-LUNA-DE-ARENA-SL	647.59	04/08/16
SERVICIO CONTRA INCENDIOS, DE SALVAMENTO Y PROTECCIÓN CIVIL	ACOPLES, ALIVIADOR Y ACEITE HIDRAULICO INCIPRESA	INCIPRESA	647.17	23/08/16
OFICINA TECNICA DEL MAYOR	CLASES DE YOGA ENERO-FEBRERO CC.TORRERO	SANATANA-DHARMA-ARAGON	647.06	05/04/16
CICLO INTEGRAL DEL AGUA	Material de electricidad industrial para reparaciones en instalaciones de dosificación de reactivos en Planta Potabilizadora	JAB ARAGON DISTRIB. ACTIVA MULTISECTORIAL, S.L.	647.02	02/06/16
SERVICIO DE INSTALACIONES DEPORTIVAS	HERRAMIENTAS DE JARDINERÍA PARA EL CDM SALDUBA	COMERCIAL-AGRICOLA-MTNEZ-USON	646.85	26/07/16
SERVICIO DE TALLERES Y BRIGADAS DE ARQUITECTURA	MANTENIMIENTO INTEGRAL DE VEHÍCULOS 2	AGREDA-AUTOMOVIL-SA	646.84	30/12/16
SERVICIO DE INSTALACIONES DEPORTIVAS	MATERIAL DE LIMPIEZA PARA EL CDM ACTUR	BLAROZAR-SL	646.78	18/01/17
DIRECCIÓN DE ORGANIZACIÓN, EFICIENCIA Y RELACIONES CON LOS CIUDADANOS	ARREGLO Y TAPIZADO DE SILLAS SERVICIO ORGANIZACIÓN	ALBERTO HORMIGON SIMON	646.62	17/03/16
SERVICIO DE INSTALACIONES DEPORTIVAS	MATERIAL DE LIMPIEZA PARA EL CDM ACTUR	BLAROZAR-SL	646.44	30/09/16
EQUIPAMIENTOS INSTALACIONES	SUMINISTROS ELECTRICIDAD	GAS-NATURAL-COMERCIALIZADORA-SA	646.19	22/04/16
SERVICIO DE CONSERVACION DE INFRAESTRUCTURAS	SEÑALIZACION DE OBRAS	SEÑALIZACIONES-NYD-SA	646.15	23/11/16
S. SOCIALES COMUNITARIOS	BANNER CAMPAÑA AYUDAS A TRIBUTOS MUNICIPALES	ANA-ISABEL SANTOLARIA BELLOSTA	646.14	31/01/17
SERVICIO DE INSTALACIONES DEPORTIVAS	MATERIAL DE FERRETERÍA PARA LA BRIGADA DE MANTENIMIENTO	FERRETERIA-ARIES-SA	646.14	27/04/16
SERVICIO DE CONSERVACION DE INFRAESTRUCTURAS	ALQUILER SEMESTRAL DE BACTERIOSTATICOS Y UNIDADES HIGIENICAS.	RENTOKIL-INITIAL-SA	645.57	20/03/17
SERVICIO DE CONSERVACION DE INFRAESTRUCTURAS	ALQUILER SEMESTRAL DE BACTERIOSTATICOS Y UNIDADES HIGIENICAS.	RENTOKIL-INITIAL-SA	645.57	20/03/17
SERVICIO TÉCNICO DE INFRAESTRUCTURAS	REPARACION COLISION EN C/MILAGRO DE CALANDA,  DE FECHA 03/06/16, VEHICULO 5287-HTN. REF.AP: 2016/01945	UTE ALUMBRADO ZARAGOZA	645.47	17/10/16
DIRECCIÓN DE ORGANIZACIÓN, EFICIENCIA Y RELACIONES CON LOS CIUDADANOS	CONSUMIBLES DE INFORMATICA	SOLITIUM S.L.	645.18	27/07/16
SERVICIO CONTRA INCENDIOS, DE SALVAMENTO Y PROTECCIÓN CIVIL	RUEDA Y DISCO OMEGA, MAINFER	MAINFER-SA	645.17	29/12/16
SERVICIO DE TALLERES Y BRIGADAS DE ARQUITECTURA	MANTENIMIENTO INTEGRAL DE VEHÍCULOS	VOLTAMPER-SA	644.94	06/04/16
SERVICIO DE INSTALACIONES DEPORTIVAS	PRODUCTOS QUÍMICOS PARA EL CDM CASETAS	ADIEGO-FERBLA-UTE	644.57	17/01/17
SERVICIO DE PREVENCIÓN Y SALUD LABORAL	ADQUISICION REACTIVOS Y MATERIAL LABORATORIO ANALISIS - Factura Electrónica: 7078090978	ROCHE DIAGNOSTIC S.L.	644.49	26/09/16
SERVICIO DE INSTALACIONES DEPORTIVAS	PRODUCTOS QUÍMICOS PARA EL CDM GRAN VÍA	ADIEGO-FERBLA-UTE	644.45	17/01/17
S. SOCIALES COMUNITARIOS	MADERAS E.JARDINERIA	MADEVENTA-SL	644.45	17/05/16
S. SOCIALES COMUNITARIOS	ADHESIVOS Y CARTELES PROGRAMA ZARAGALLA	GRAFICAS-VELA-SL	644.17	10/06/16
SERVICIO DE IGUALDAD	TALLER TEATRO FORO.  CLAUSURA CURSOS 2016 - 22/12/16	PSIARE	644	23/03/17
JUNTA MUNICIPAL LAS FUENTES	CONCIERTOS, VARIEDADES, CHARANGAS	SDAD-GRAL-AUTORES-Y-EDITORES-SC	643.87	15/12/16
EQUIPAMIENTOS INSTALACIONES	SUMINISTRO GASOLEO PABELLON CASETAS Y ESCUELA TALLER PINARES VENECIA	REPSOL-COMERCIAL-PTOS-PETRO-SA	643.84	14/07/16
SERVICIO DE CENTROS CÍVICOS	FLYER Y CARTELES EL ARTE DEL COMIC	OCTAVIO-Y-FELEZ-SA	643.72	23/01/17
SERVICIO DE PREVENCIÓN Y SALUD LABORAL	ADQUISICION REACTIVOS Y MATERIAL LABORATORIO ANALISIS	SUMINISTROS-CLINICOS-LANAU-SL	643.14	30/03/16
